at that moment a rather loud hissing noise told me that the reservoirs were filling , and that the Nautilus was sinking under the waves of the Atlantic .	just then a fairly loud hissing told me that the ballast tanks were filling , and the Nautilus sank beneath the waves of the Atlantic .	0-1 1-1 2-1 3-2 4-3 5-4 6-5 8-6 9-7 10-8 11-9 12-10 12-11 13-12 14-13 15-14 16-15 18-16 19-17 20-18 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25 0-1 1-1 2-1 3-2 4-3 5-4 6-5 8-6 9-7 10-8 11-9 12-10 12-11 13-12 14-13 15-14 16-15 18-16 19-17 20-18 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25
'' speak , sir '' , I answered . '' I suppose this condition is one which a man of honor may accept ? ''	'' go on , sir '' , I replied . '' I assume this condition is one an honest man can accept ? ''	0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-16 17-17 18-19 19-18 20-18 21-20 22-21 23-22 24-23 0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-16 17-17 18-19 19-18 20-18 21-20 22-21 23-22 24-23
'' do they fish for them in these days ? '' asked Ned .	'' does anybody fish for 'em nowadays ? '' the Canadian asked .	0-0 3-3 4-4 5-5 7-6 8-6 9-7 10-8 11-11 12-9 12-10 13-12 0-0 3-3 4-4 5-5 7-6 8-6 9-7 10-8 11-11 12-9 12-10 13-12 1-1 2-2
'' and you attribute this color to the presence of a microscopic seaweed ? ''	'' and you attribute this color to the presence of microscopic algae ? ''	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 11-10 12-11 13-12 14-13 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 11-10 12-11 13-12 14-13
'' it will not take long '' , said the Canadian .	'' it will not take a minute '' , the Canadian replied .	0-0 1-1 2-2 3-3 4-4 6-7 7-8 8-11 9-9 10-10 11-12 0-0 1-1 2-2 3-3 4-4 6-7 7-8 8-11 9-9 10-10 11-12 5-5 5-6
'' very slightly '' , I answered .	'' very little of it '' , I replied .	0-0 1-1 2-2 3-5 4-6 5-7 6-8 7-9 0-0 1-1 2-2 3-5 4-6 5-7 6-8 7-9
'' I agree with you '' , said I ; '' and steam seems to have killed all gratitude in the hearts of sailors . but , Captain , since you seem to have especially studied this sea , can you tell me the origin of its name ? ''	'' agreed '' , I said '' . and steam seems to have killed off all gratitude in seamen 's hearts . but since you seem to have made a special study of this sea , Captain , can you tell me how it got its name ? ''	2-1 5-2 6-3 7-5 8-4 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-15 18-16 19-17 20-19 21-20 22-19 23-18 24-21 25-22 26-35 27-36 29-23 30-24 31-25 32-26 33-27 33-28 33-31 33-32 35-27 35-28 35-31 35-32 36-33 37-34 38-37 39-38 40-39 41-40 42-41 44-42 44-44 45-42 45-44 46-45 47-46 48-47 49-48 2-1 5-2 6-3 7-5 8-4 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-15 18-16 19-17 20-19 21-20 22-19 23-18 24-21 25-22 26-35 27-36 29-23 30-24 31-25 32-26 33-27 33-28 33-31 33-32 35-27 35-28 35-31 35-32 36-33 37-34 38-37 39-38 40-39 41-40 42-41 44-42 44-44 45-42 45-44 46-45 47-46 48-47 49-48 34-30 46-43
'' what time is it now ? '' asked the Canadian .	'' but what hour is it , then ? '' the Canadian asked .	0-0 1-2 2-3 3-4 4-5 6-8 7-9 8-12 9-10 10-11 11-13 0-0 1-2 2-3 3-4 4-5 6-8 7-9 8-12 9-10 10-11 11-13
'' very well '' , replied Ned Land ; '' I accept the explanation , sir ; but , in our own interests , I regret that the opening of which you speak was not made above the level of the sea '' .	'' that 's fine '' , Ned Land answered . '' I accept the explanation , but in our personal interests , I am sorry this opening the professor mentions was not made above sea level '' .	0-0 2-3 3-4 4-5 5-8 6-6 7-7 9-10 10-11 11-12 12-13 13-14 16-15 17-16 19-17 20-18 21-19 22-20 23-21 24-22 25-24 26-24 28-26 32-29 33-30 34-31 35-32 36-33 38-35 41-34 42-36 43-37 0-0 2-3 3-4 4-5 5-8 6-6 7-7 9-10 10-11 11-12 12-13 13-14 16-15 17-16 19-17 20-18 21-19 22-20 23-21 24-22 25-24 26-24 28-26 32-29 33-30 34-31 35-32 36-33 38-35 41-34 42-36 43-37 8-9 27-25 30-26
'' in the port ? '' said Ned , ironically .	'' in the harbor ? '' Ned Land said sarcastically .	0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-6 7-7 9-9 10-10 0-0 1-1 2-2 3-3 4-4 5-5 6-8 7-6 7-7 9-9 10-10
'' behind the steersman 's cage is placed a powerful electric reflector , the rays from which light up the sea for half a mile in front '' .	'' set astern of the pilothouse is a powerful electric reflector whose rays light up the sea for a distance of half a mile '' .	0-0 1-2 2-4 3-5 4-5 5-5 6-6 8-7 9-8 10-9 11-10 14-12 15-11 16-11 17-13 18-14 19-15 20-16 21-17 22-21 23-22 24-23 27-24 28-25 0-0 1-2 2-4 3-5 4-5 5-5 6-6 8-7 9-8 10-9 11-10 14-12 15-11 16-11 17-13 18-14 19-15 20-16 21-17 22-21 23-22 24-23 27-24 28-25
'' and he rests now , near his companions , in the coral cemetery ? ''	'' and now he rests beside his companions in that coral cemetery ? ''	0-0 1-1 2-3 3-4 4-2 6-5 7-6 8-7 10-8 12-10 13-11 14-12 15-13 0-0 1-1 2-3 3-4 4-2 6-5 7-6 8-7 10-8 12-10 13-11 14-12 15-13 11-9
'' I cannot tell , my friend '' .	'' I am unable to say , my friend '' .	0-0 1-1 2-2 2-3 2-4 3-5 4-6 5-7 6-8 7-9 8-10 0-0 1-1 2-2 2-3 2-4 3-5 4-6 5-7 6-8 7-9 8-10
'' have we struck anything ? '' I asked .	'' did we strike bottom ? '' I asked .	0-0 1-1 1-3 2-2 3-1 3-3 5-5 6-6 7-7 8-8 9-9 0-0 1-1 1-3 2-2 3-1 3-3 5-5 6-6 7-7 8-8 9-9 4-4
'' no '' , I said , '' poulps of huge dimensions '' .	'' no '' , I said , '' devilfish of large dimensions . but friend Land is no doubt mistaken , because I do not see a thing '' .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-28 13-12 13-29 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-28 13-12 13-29 4-22
'' keep your eyes open ! '' called out the sailors .	'' open your eyes ! open your eyes ! '' repeated the sailors of the Abraham Lincoln .	0-0 1-1 2-2 3-3 4-1 5-8 6-9 9-11 10-12 11-17 0-0 1-1 2-2 3-3 4-1 5-8 6-9 9-11 10-12 11-17 1-5 2-6 3-7 4-5 7-10 8-10
Ned Land 's logic pressed me hard , and I felt myself beaten on that ground . I knew not what argument would now tell in my favor .	I was hard pressed by Ned Land 's common sense , and I felt myself losing ground . I no longer knew what arguments to put forward on my behalf .	0-5 1-6 2-7 3-8 3-9 5-0 6-2 7-10 8-11 9-12 10-13 11-14 12-15 12-16 16-17 17-18 18-21 19-19 20-22 21-23 22-24 24-25 24-26 26-28 28-30 0-5 1-6 2-7 3-8 3-9 5-0 6-2 7-10 8-11 9-12 10-13 11-14 12-15 12-16 16-17 17-18 18-21 19-19 20-22 21-23 22-24 24-25 24-26 26-28 28-30 4-1 4-3 25-27 27-29
'' perhaps this is the same which the Alector saw '' , said Conseil .	'' perhaps this is the same as the Alecto 's '' , Conseil said .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 10-10 11-11 12-13 13-12 14-14 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 10-10 11-11 12-13 13-12 14-14
after crossing a rather large prairie , we arrived at the skirts of a little wood that was enlivened by the songs and flight of a large number of birds .	after crossing a pretty lush prairie , we arrived on the outskirts of a small wood , enlivened by the singing and soaring of a large number of birds .	0-0 1-1 2-2 3-3 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 0-0 1-1 2-2 3-3 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29
early on the 1 st of January , 1863 , Conseil joined me on the platform .	on January 1 , 1868 , bright and early , Conseil joined me on the platform .	1-0 3-2 6-1 7-3 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 1-0 3-2 6-1 7-3 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16
'' and the Papuans ? ''	'' what about the Papuans ? ''	0-0 2-3 3-4 4-5 5-6 0-0 2-3 3-4 4-5 5-6
'' well '' , continued Captain Nemo , '' you heard my question ! do you know the history of Spain ? ''	'' well ? '' Captain Nemo went on . '' did you hear my question ? do you know the history of Spain ? ''	0-0 1-1 3-3 4-6 4-7 5-4 6-5 8-9 9-11 10-10 10-12 11-13 12-14 14-16 15-17 16-18 17-19 18-20 19-21 20-22 21-23 22-24 0-0 1-1 3-3 4-6 4-7 5-4 6-5 8-9 9-11 10-10 10-12 11-13 12-14 14-16 15-17 16-18 17-19 18-20 19-21 20-22 21-23 22-24 2-2 7-8 13-15
'' to the Nautilus '' , said he .	'' to the Nautilus '' , he said .	0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-6 8-8 0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-6 8-8
'' because I have seen large whales , sir , whales measuring a hundred feet . I have even been told that those of Hullamoch and Umgallick , of the Aleutian Islands , are sometimes a hundred and fifty feet long '' .	'' because I 've seen big baleen whales , sir , whales measuring up to 100 feet long ! I 've even heard that those rorqual whales off the Aleutian Islands sometimes get over 150 feet . ''	0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-8 8-9 9-10 10-11 11-12 12-15 13-15 14-16 15-18 16-19 17-20 18-21 19-22 20-22 21-23 22-24 28-27 29-28 30-29 31-30 33-32 34-31 35-34 36-34 37-34 38-34 39-35 40-17 41-37 42-36 0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-8 8-9 9-10 10-11 11-12 12-15 13-15 14-16 15-18 16-19 17-20 18-21 19-22 20-22 21-23 22-24 28-27 29-28 30-29 31-30 33-32 34-31 35-34 36-34 37-34 38-34 39-35 40-17 41-37 42-36
'' we are blocked up then ? ''	'' we are boxed in ? ''	0-0 1-1 2-2 3-3 3-4 4-3 4-4 6-5 7-6 0-0 1-1 2-2 3-3 3-4 4-3 4-4 6-5 7-6
'' only , Mr. Aronnax , I have no idea what o'clock it is , unless it is dinner-time '' .	'' only I 've no idea what time it is , Professor Aronnax , unless maybe it 's dinnertime ? ''	0-0 1-1 3-11 3-12 4-11 4-12 6-2 7-3 8-4 9-5 10-6 11-7 12-8 13-9 15-14 16-16 17-17 18-18 19-20 20-19 0-0 1-1 3-11 3-12 4-11 4-12 6-2 7-3 8-4 9-5 10-6 11-7 12-8 13-9 15-14 16-16 17-17 18-18 19-20 20-19
'' just the liberty to go , to come , to see , to observe even all that passes here save under rare circumstances -- the liberty , in short , which we enjoy ourselves , my companions and I '' .	'' why , the freedom to come , go , see , and even closely observe everything happening here -- except under certain rare circumstances -- in short , the freedom we ourselves enjoy , my companions and I '' .	0-0 2-3 3-4 5-8 6-7 7-5 8-6 11-10 12-11 14-15 15-13 16-16 18-17 19-18 20-20 21-21 22-23 23-24 24-25 25-29 26-30 28-26 29-27 30-28 32-31 33-33 34-32 35-34 36-35 37-36 38-37 39-38 40-39 0-0 2-3 3-4 5-8 6-7 7-5 8-6 11-10 12-11 14-15 15-13 16-16 18-17 19-18 20-20 21-21 22-23 23-24 24-25 25-29 26-30 28-26 29-27 30-28 32-31 33-33 34-32 35-34 36-35 37-36 38-37 39-38 40-39 31-30
'' well ! it is the fearful speed you will have to put on the Nautilus , if the day after to-morrow she is to be in the Mediterranean , having made the round of Africa , and doubled the Cape of Good Hope ! ''	'' the thought of how hideously fast the Nautilus will need to go , if it 's to double the Cape of Good Hope , circle around Africa , and lie in the open Mediterranean by the day after tomorrow '' .	0-0 9-9 10-10 11-11 14-7 15-8 16-13 17-14 18-36 19-37 20-38 21-39 22-15 23-16 25-30 26-31 27-32 28-34 32-25 33-25 35-27 39-19 40-20 41-21 42-22 43-23 44-41 45-40 0-0 9-9 10-10 11-11 14-7 15-8 16-13 17-14 18-36 19-37 20-38 21-39 22-15 23-16 25-30 26-31 27-32 28-34 32-25 33-25 35-27 39-19 40-20 41-21 42-22 43-23 44-41 45-40 6-5 7-6 12-12 13-12 38-18
'' I do not say they are not '' .	'' I do not say nay '' .	0-0 1-1 2-2 3-3 4-4 7-5 8-6 9-7 0-0 1-1 2-2 3-3 4-4 7-5 8-6 9-7
it was expected that these two men became in-laws while they were in jail .	it is quite out of expectation that the two men became relatives by marriage when they are imprisoned in the North .	0-0 3-6 5-8 6-9 7-10 8-11 8-12 8-13 9-14 10-15 11-16 12-17 13-17 14-21 0-0 3-6 5-8 6-9 7-10 8-11 8-12 8-13 9-14 10-15 11-16 12-17 13-17 14-21 1-1 4-7
Chinese insurance control project starts up in Beijing	the project on insurance supervision started in Beijing , China	1-3 2-4 3-1 6-6 7-7 1-3 2-4 3-1 6-6 7-7 0-9 4-5 5-5
therefore , the Hopewell Group claimed that Thailand 's government should refund the company 100 billion Thai baht -LRB- about S$ 4.2 billion -RRB- , to compensate them for funds invested and the partial project completion .	therefore , the Hopewell Group claimed that Thailand 's government should refund the company 100 billion Thai baht -LRB- about S$ 4.2 billion -RRB- , to compensate them for funds invested and the partial project completion .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36
it is well known that the El Nino phenomenon caused many serious results , including the long lasting fires in Indonesia , flooding in desert areas of Peru , and many other unusual climate changes in regions all over the world .	in respect of meteorology , we know that El Nino 's consequences include the incessant big fire in Indonesia , the flood in the desert in Peru , and the very abnormal climate in many parts of the world .	3-6 4-7 6-8 7-9 12-11 14-12 15-13 16-13 17-14 18-16 19-17 20-18 21-19 22-21 23-22 24-24 27-26 28-27 29-28 32-31 33-32 35-33 36-35 39-37 40-38 41-39 3-6 4-7 6-8 7-9 12-11 14-12 15-13 16-13 17-14 18-16 19-17 20-18 21-19 22-21 23-22 24-24 27-26 28-27 29-28 32-31 33-32 35-33 36-35 39-37 40-38 41-39 26-25 37-36 38-36
'' if foreigners want to come and invest in Malaysia , we always welcome them . if they pay money to demonstrators , we will certainly protest '' , he said .	he said : '' if someone from abroad comes to invest in Malaysia , we certainly welcome that . but if they pay the demonstrator , we certainly will protest '' .	0-3 1-4 2-5 2-6 2-7 5-8 7-10 8-11 9-12 10-13 11-14 13-16 15-18 16-20 17-21 18-22 21-24 22-25 23-26 24-28 25-27 26-29 27-30 29-0 30-1 31-31 0-3 1-4 2-5 2-6 2-7 5-8 7-10 8-11 9-12 10-13 11-14 13-16 15-18 16-20 17-21 18-22 21-24 22-25 23-26 24-28 25-27 26-29 27-30 29-0 30-1 31-31 12-15 14-17 28-2
Yunnan Gardens is developed by Fujian Guild Hall . the project has 313 residential units with lots .	Yunnan Gardens , having 313 units of residential project with land ownership , was developed from Fujian Assembly Hall .	0-0 1-1 3-14 4-15 5-16 6-17 7-18 11-3 12-4 13-7 14-5 15-9 16-10 17-19 0-0 1-1 3-14 4-15 5-16 6-17 7-18 11-3 12-4 13-7 14-5 15-9 16-10 17-19 9-0 9-1 10-0 10-1
this is the first representative office of Netherland Council for Promotion of Trade set up in China .	this is the first representative office of Netherland Council for Promotion of Trade set up in China .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17
Xinhua news agency , Wenzhou , 1 September , by Hu Hongwei , Xie Yuting according to the news from the flood-and-drought-control headquarters of Wenzhou , the city were trying their best to step up repairing the irrigation works damaged by No. 17 typhoon .	Xinhua news agency wire Wenzhou , Sept. 1 -lrb- Hu Hongwei reporting with correspondent Xie Yunting -rrb- : from Wenzhou 's flood and drought prevention headquarters comes the report that the city is expending great effort to make urgent repairs to hydro-power equipment damaged in typhoon No. 17 .	0-0 1-1 2-2 4-4 5-5 6-7 7-6 10-9 11-10 13-14 14-15 19-18 20-20 21-21 21-22 21-23 21-24 22-25 23-20 24-19 26-30 27-31 32-36 35-37 35-39 35-40 38-42 39-43 40-44 41-46 42-47 43-45 44-48 0-0 1-1 2-2 4-4 5-5 6-7 7-6 10-9 11-10 13-14 14-15 19-18 20-20 21-21 21-22 21-23 21-24 22-25 23-20 24-19 26-30 27-31 32-36 35-37 35-39 35-40 38-42 39-43 40-44 41-46 42-47 43-45 44-48 15-26 15-27 15-28 16-26 16-27 16-28 17-26 17-27 17-28 18-26 18-27 18-28 28-32 28-33 28-34 28-35 29-32 29-33 29-34 29-35 30-32 30-33 30-34 30-35 31-32 31-33 31-34 31-35 37-41
El Nino and La Nina are the results of significant changes in sea surface temperature in East tropical Pacific .	both El Nino and La Nina resulted from a substantial change in surface water temperature in the tropical eastern Pacific Ocean .	0-1 1-2 2-3 3-4 4-5 5-6 5-7 6-6 6-7 7-6 7-7 8-6 8-7 9-9 10-10 11-11 13-12 14-14 15-15 16-18 17-17 18-19 19-21 0-1 1-2 2-3 3-4 4-5 5-6 5-7 6-6 6-7 7-6 7-7 8-6 8-7 9-9 10-10 11-11 13-12 14-14 15-15 16-18 17-17 18-19 19-21 12-13
he said that the 83-year-old woman was frightened and received treatment at a hospital nearby .	he said , that 83 years old woman was sent to a nearby hospital due to over frightening .	0-0 1-1 2-3 4-4 4-5 4-6 5-7 12-11 13-13 14-12 15-18 0-0 1-1 2-3 4-4 4-5 4-6 5-7 12-11 13-13 14-12 15-18 7-17 9-8 9-9 10-8 10-9 11-10
172 individuals and 14 institutes have been awarded the prize since its introduction in 1958 .	since the inception of the prize in 1958 , a total of 172 individuals and 14 institutions have won the prize .	0-12 1-13 2-14 3-15 4-16 5-17 5-18 6-17 6-18 7-17 7-18 8-19 9-20 10-0 12-2 13-6 14-7 15-21 0-12 1-13 2-14 3-15 4-16 5-17 5-18 6-17 6-18 7-17 7-18 8-19 9-20 10-0 12-2 13-6 14-7 15-21 11-3 11-4 11-5
the prosecutor from the Republic Party of the House of Representatives hoped to summon 15 people including Lewinsky to appear in court and testify .	the plaintiff of the Republicans in the House of Representatives hoped to summon 15 people including Levinsky to testify in court .	0-0 1-1 3-3 4-4 5-4 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 20-19 21-20 23-18 24-21 0-0 1-1 3-3 4-4 5-4 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 20-19 21-20 23-18 24-21 2-2 6-5
'' when I got the notice , I really wanted to jump up '' , said Ding Hao , though he was not actually able to express his excitement by jumping .	'' when I received the admission notice , I really wanted to jump up with joy '' , Ding Hao said , but he could not express his excitement by '' jumping '' .	0-0 1-1 2-2 3-3 4-4 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-16 14-17 15-20 16-18 17-19 18-21 19-22 20-23 21-24 22-25 24-24 25-24 26-26 27-27 28-28 29-29 30-31 31-33 0-0 1-1 2-2 3-3 4-4 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-16 14-17 15-20 16-18 17-19 18-21 19-22 20-23 21-24 22-25 24-24 25-24 26-26 27-27 28-28 29-29 30-31 31-33
the three corpses were air freighted to Mashhad , Iran . last month , the dead bodies of another six Iranians killed in Mazar-e-Sharif were also shipped there .	the three dead bodies were sent back to Iran 's city Masahada in an airplane . last month there were six Iranian bodies also sent back to Masahada that were killed in Masalisalifu .	0-0 1-1 2-2 2-3 3-4 4-5 4-12 4-13 4-14 5-5 5-12 5-13 5-14 6-7 7-11 9-8 10-15 11-16 12-17 16-22 19-20 20-21 21-30 22-31 23-32 25-23 26-24 27-27 28-33 0-0 1-1 2-2 2-3 3-4 4-5 4-12 4-13 4-14 5-5 5-12 5-13 5-14 6-7 7-11 9-8 10-15 11-16 12-17 16-22 19-20 20-21 21-30 22-31 23-32 25-23 26-24 27-27 28-33
all the equipments will be produced and installed within this year .	all equipment needed for the project will be produced and installed completely within this year .	0-0 2-1 3-6 4-7 5-8 6-9 7-10 8-12 9-13 10-14 11-15 0-0 2-1 3-6 4-7 5-8 6-9 7-10 8-12 9-13 10-14 11-15
vice president of Central Military Commission , Liu Huaqing , members of military commission , Zhang Wannian , Yu Yongbo , Fu Quanyou and other leaders of three headquarters of Liberation Army and Military Commission office attended the meeting .	Liu hauqing , the vice chairman of the Military Bureau of the Central Committee of the CPC , and other committee members Zhong Wangnian , Yu Yongbo , Fu Quanyou also attended the event .	0-4 1-5 2-6 3-12 4-8 5-13 7-0 8-1 9-2 10-21 13-20 15-22 16-23 17-24 18-25 19-26 20-27 21-28 22-29 23-18 24-19 36-31 37-32 38-33 39-34 0-4 1-5 2-6 3-12 4-8 5-13 7-0 8-1 9-2 10-21 13-20 15-22 16-23 17-24 18-25 19-26 20-27 21-28 22-29 23-18 24-19 36-31 37-32 38-33 39-34
at the press conference , a reporter asked Tang Jiaxuan about the biggest barriers for the Sino-American relationship as strategic partners . Tang Jiaxuan said :	at the press conference , a reporter asked Tang Jiaxuan what the greatest impediment to the current strategic partnership between China and the U.S. was . Tang Jiaxuan answered as follows :	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 11-11 12-12 13-13 15-15 16-19 16-20 16-21 16-22 16-23 17-18 18-18 19-17 20-18 21-25 22-26 23-27 25-31 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 11-11 12-12 13-13 15-15 16-19 16-20 16-21 16-22 16-23 17-18 18-18 19-17 20-18 21-25 22-26 23-27 25-31 10-10 14-14 24-28
Korean officers said that the latest accident to happen was a war game gone wrong at dawn yesterday . a piece of a candle bomb shell went through two walls of an old woman 's house .	Korean officials said that the latest accident was that a military exercise went wrong at dawn yesterday : the case of a star shell broke through two walls of an old woman 's house .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 9-7 10-9 14-13 15-14 16-15 17-16 18-17 20-19 21-20 22-21 23-22 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32 35-33 36-34 0-0 1-1 2-2 3-3 4-4 5-5 6-6 9-7 10-9 14-13 15-14 16-15 17-16 18-17 20-19 21-20 22-21 23-22 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32 35-33 36-34 11-10 12-11 13-12 19-18
meanwhile , in Chinatown area of Jakarta , capital city of Indonesia , the Chinese and local Indians stand side by side to protect their houses .	at the same time , in Chinatown , Jakarta , the capital of Indonesia , Chinese people and the native Indonesians fought together to protect their homes .	0-0 0-1 0-2 0-3 1-4 2-5 3-6 6-8 7-9 8-11 10-12 11-13 12-14 14-15 15-17 16-19 22-23 23-24 24-25 25-26 26-27 0-0 0-1 0-2 0-3 1-4 2-5 3-6 6-8 7-9 8-11 10-12 11-13 12-14 14-15 15-17 16-19 22-23 23-24 24-25 25-26 26-27 17-20 18-21 18-22 19-21 19-22 20-21 20-22 21-21 21-22
French Foreign Affairs Minister Jupet also indicated clearly last week that the '' prerequisite of lifting the arms embargo is that France withdraws its blue-helmet troops and all the United Nations peace-keeping troops withdraw from the region '' .	French Foreign Minister Jupe explicitly indicated last week that the lifting of sanctions shall be '' conditioned upon the withdrawal of French Blue-Beret troops and all UN peace-keeping army '' .	0-0 1-1 3-2 4-3 6-5 7-4 8-6 9-7 10-8 12-15 13-16 15-10 24-22 25-23 26-24 27-25 29-26 30-26 31-27 32-28 37-29 38-30 0-0 1-1 3-2 4-3 6-5 7-4 8-6 9-7 10-8 12-15 13-16 15-10 24-22 25-23 26-24 27-25 29-26 30-26 31-27 32-28 37-29 38-30 17-12 18-12 19-13 19-14 21-21 22-19 33-19
in some road-blocked area , the local dwellers dispelled groups of strangers with their big wooden sticks .	at some places where blockade was established , the local residents carried big sticks to disperse groups of strangers .	1-1 2-4 2-5 2-6 3-2 4-7 5-8 6-9 7-10 9-16 10-17 11-18 14-12 16-13 17-19 1-1 2-4 2-5 2-6 3-2 4-7 5-8 6-9 7-10 9-16 10-17 11-18 14-12 16-13 17-19 0-0 8-15
President Ramos attended the ceremony and awarded medals , monetary awards , and certificates to the six outstanding recipients .	the Philippine president Ramos attended the award-presenting ceremony and gave out the medal , bonus and certificate to the six distinguished figures who were honoredly awarded this year 's Magsaysay Award .	0-2 1-3 2-4 3-5 4-7 5-8 6-9 6-10 7-12 8-12 9-12 10-12 11-13 12-15 13-16 14-17 15-18 16-19 17-20 18-21 19-31 0-2 1-3 2-4 3-5 4-7 5-8 6-9 6-10 7-12 8-12 9-12 10-12 11-13 12-15 13-16 14-17 15-18 16-19 17-20 18-21 19-31 6-21 6-23
-lrb- Agence France Presse wire Beijing -rrb- the English language newspaper China Daily reported yesterday that China plans to reclaim land along the coastal region for 20 to 30 million people in the next century .	-lrb- Beijing , AFP wire -rrb- the English newspaper '' China Daily '' reported yesterday that China plans to reclaim the land from the sea in the coastal region so that 20 to 30 million people can be settled down in the next century .	0-0 1-3 2-3 3-3 4-4 5-1 6-5 7-6 8-7 10-8 11-10 12-11 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-21 22-26 23-27 24-28 26-31 27-32 28-33 29-34 30-35 31-40 32-41 33-42 34-43 35-44 0-0 1-3 2-3 3-3 4-4 5-1 6-5 7-6 8-7 10-8 11-10 12-11 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-21 22-26 23-27 24-28 26-31 27-32 28-33 29-34 30-35 31-40 32-41 33-42 34-43 35-44 21-25 25-29 25-30
Australia sent an official to East Timor to scout Indonesia 's force movements .	Australia will send a military officer to East Timor to monitor Indonesian troops redeployment	0-0 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-11 11-12 12-13 0-0 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-11 11-12 12-13 1-1 1-2
due to the drop of the present market interest rate , Lien Hoe planned to redeem the rest bonds by bank loans , without paying the bondholders at a higher annual rate of 15 % .	due to the drop of the present market interest rate , Lien Hoe planned to redeem the rest bonds by bank loans , without paying the bondholders at a higher annual rate of 15 % .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35
